Institute,Program,average_ctc,median_ctc,highest_ctc,top_recruiters,job_titles,inst_rank,inst_key,placement_rating,year
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.04,20.61,34.35,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2020","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.83,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.05,20.62,34.36,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2021","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.84,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.06,20.62,34.37,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2022","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.85,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.07,20.63,34.38,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2023","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.86,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.07,20.63,34.39,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2024","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.87,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,24.08,20.64,34.4,"Flipkart Pvt Ltd, TCS India, Zoho Pvt Ltd; Batch 2025","Backend Developer, Data Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.88,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.95,20.53,34.21,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2016","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.77,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.95,20.53,34.22,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2017","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.78,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.96,20.54,34.23,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2018","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.79,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.97,20.54,34.24,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2019","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.8,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.97,20.55,34.25,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2020","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.81,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.98,20.56,34.26,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2021","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.82,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,23.99,20.56,34.27,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2022","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.83,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,24,20.57,34.28,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2023","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.84,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,24,20.57,34.29,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2024","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.85,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,24.01,20.58,34.3,"Infosys Pvt Ltd, Google India, Adobe Pvt Ltd; Batch 2025","Software Engineer, Fullstack Developer",29,"b.p. poddar institute of management & technology, kolkata",92.86,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.88,20.47,34.11,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2016","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.75,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.88,20.47,34.12,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2017","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.76,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.89,20.48,34.13,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2018","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.77,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.9,20.48,34.14,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2019","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.78,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.9,20.49,34.15,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2020","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.79,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.91,20.5,34.16,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2021","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.8,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.92,20.5,34.17,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2022","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.81,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.93,20.51,34.18,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2023","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.82,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.93,20.51,34.19,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2024","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.83,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),23.94,20.52,34.2,"Qualcomm Pvt Ltd, Texas Instruments India, Intel Pvt Ltd; Batch 2025","IC Design Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.84,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.81,20.41,34.01,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2016","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.73,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.81,20.41,34.02,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2017","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.74,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.82,20.42,34.03,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2018","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.75,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.83,20.42,34.04,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2019","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.76,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.83,20.43,34.05,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2020","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.77,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.84,20.44,34.06,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2021","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.78,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.85,20.44,34.07,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2022","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.79,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.86,20.45,34.08,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2023","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.8,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.86,20.45,34.09,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2024","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.81,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,23.87,20.46,34.1,"Texas Instruments Pvt Ltd, Analog Devices India, Qualcomm Pvt Ltd; Batch 2025","Hardware Engineer, FPGA Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.82,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.74,20.35,33.91,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2016","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.71,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.74,20.35,33.92,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2017","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.72,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.75,20.36,33.93,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2018","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.73,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.76,20.36,33.94,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2019","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.74,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.77,20.37,33.95,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2020","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.75,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.77,20.38,33.96,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2021","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.76,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.78,20.38,33.97,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2022","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.77,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.79,20.39,33.98,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2023","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.78,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.79,20.39,33.99,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2024","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.79,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering (TFW),23.8,20.4,34,"GE Pvt Ltd, Siemens India, BHEL Pvt Ltd; Batch 2025","Field Engineer, Electrical Design Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.8,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.67,20.29,33.81,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2016","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.69,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.67,20.29,33.82,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2017","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.7,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.68,20.3,33.83,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2018","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.71,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.69,20.3,33.84,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2019","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.72,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.7,20.31,33.85,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2020","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.73,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.7,20.32,33.86,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2021","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.74,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.71,20.32,33.87,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2022","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.75,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.72,20.33,33.88,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2023","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.76,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.72,20.33,33.89,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2024","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.77,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,23.73,20.34,33.9,"GE Pvt Ltd, ABB India, Schneider Pvt Ltd; Batch 2025","Electrical Design Engineer, Field Engineer",29,"b.p. poddar institute of management & technology, kolkata",92.78,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.6,20.23,33.71,"Accenture, Wipro, TCS; Batch 2016","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.67,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.6,20.23,33.72,"Accenture, Wipro, TCS; Batch 2017","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.68,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.61,20.24,33.73,"Accenture, Wipro, TCS; Batch 2018","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.69,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.62,20.24,33.74,"Accenture, Wipro, TCS; Batch 2019","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.7,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.62,20.25,33.75,"Accenture, Wipro, TCS; Batch 2020","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.71,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.63,20.26,33.76,"Accenture, Wipro, TCS; Batch 2021","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.72,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.64,20.26,33.77,"Accenture, Wipro, TCS; Batch 2022","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.73,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.65,20.27,33.78,"Accenture, Wipro, TCS; Batch 2023","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.74,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.65,20.27,33.79,"Accenture, Wipro, TCS; Batch 2024","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.75,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),23.66,20.28,33.8,"Accenture, Wipro, TCS; Batch 2025","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.76,2025
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.53,20.17,33.61,"Accenture, Infosys, TCS; Batch 2016","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.65,2016
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.53,20.17,33.62,"Accenture, Infosys, TCS; Batch 2017","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.66,2017
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.54,20.18,33.63,"Accenture, Infosys, TCS; Batch 2018","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.67,2018
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.55,20.18,33.64,"Accenture, Infosys, TCS; Batch 2019","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.68,2019
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.55,20.19,33.65,"Accenture, Infosys, TCS; Batch 2020","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.69,2020
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.56,20.2,33.66,"Accenture, Infosys, TCS; Batch 2021","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.7,2021
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.57,20.2,33.67,"Accenture, Infosys, TCS; Batch 2022","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.71,2022
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.58,20.21,33.68,"Accenture, Infosys, TCS; Batch 2023","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.72,2023
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.58,20.21,33.69,"Accenture, Infosys, TCS; Batch 2024","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.73,2024
"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,23.59,20.22,33.7,"Accenture, Infosys, TCS; Batch 2025","Placement Officer, Trainee",29,"b.p. poddar institute of management & technology, kolkata",92.74,2025
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.46,20.11,33.51,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2016","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.63,2016
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.46,20.11,33.52,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2017","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.64,2017
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.47,20.12,33.53,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2018","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.65,2018
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.48,20.12,33.54,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2019","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.66,2019
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.48,20.13,33.55,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2020","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.67,2020
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.49,20.14,33.56,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2021","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.68,2021
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.5,20.14,33.57,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2022","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.69,2022
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.51,20.15,33.58,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2023","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.7,2023
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.51,20.15,33.59,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2024","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.71,2024
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning)  (TFW),23.52,20.16,33.6,"Flipkart Pvt Ltd, Zoho India, Microsoft Pvt Ltd; Batch 2025","Data Engineer, Software Engineer",30,"rcc institute of information technology, kolkata",92.72,2025
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.39,20.05,33.41,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2016","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.61,2016
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.39,20.05,33.42,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2017","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.62,2017
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.4,20.06,33.43,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2018","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.63,2018
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.41,20.06,33.44,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2019","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.64,2019
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.41,20.07,33.45,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2020","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.65,2020
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.42,20.08,33.46,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2021","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.66,2021
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.43,20.08,33.47,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2022","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.67,2022
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.44,20.09,33.48,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2023","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.68,2023
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.44,20.09,33.49,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2024","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.69,2024
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering - TFW,23.45,20.1,33.5,"Meta Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2025","Backend Developer, SRE",30,"rcc institute of information technology, kolkata",92.7,2025
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.32,19.99,33.31,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2016","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.59,2016
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.32,19.99,33.32,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2017","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.6,2017
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.33,20,33.33,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2018","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.61,2018
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.34,20,33.34,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2019","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.62,2019
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.34,20.01,33.35,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2020","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.63,2020
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.35,20.02,33.36,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2021","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.64,2021
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.36,20.02,33.37,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2022","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.65,2022
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.37,20.03,33.38,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2023","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.66,2023
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.37,20.03,33.39,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2024","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.67,2024
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,23.38,20.04,33.4,"Amazon Pvt Ltd, Infosys India, Microsoft Pvt Ltd; Batch 2025","Software Engineer, Fullstack Developer",30,"rcc institute of information technology, kolkata",92.68,2025
